location_id,address_1,address_2,city,state,zip,county,country,location_source_value,latitude,longitude
8697,208 Hoeger Brook Apt 73,,Westfield,,1085,Hampden County,FI,b4f21819-f066-4db5-bd92-90d33ef3350a,42.133587326198,-72.768594456775
8698,633 Swaniawski Trailer,,Boston,,2126,Suffolk County,FI,b4f29a00-759e-4bbd-a8e1-26fb0c1791c3,42.2910958373513,-71.1111211073585
8699,310 Cassin Drive Apt 19,,Acton,,,Middlesex County,FI,b502b3c0-c23f-4ae7-ac81-ebb20ba8073d,42.4408035606192,-71.4538670287408
8700,1080 Heathcote Gateway Apt 72,,Ipswich,,,Essex County,FI,b504c82f-11fd-42a9-abca-27cfff627726,42.7326080216132,-70.8594591955952
8701,262 Farrell Junction,,Methuen,,,Essex County,FI,b50a01e9-2bd4-4464-9b5f-aaa0ac32904d,42.7245765093189,-71.1388153445689
8702,1004 Yundt Promenade Suite 2,,Foxborough,,2035,Norfolk County,FI,b50e0711-ad0e-4448-ae91-d8a3b2656314,42.0581991783786,-71.2507095770721
8703,971 Haag Gardens Apt 8,,Lowell,,1851,Middlesex County,FI,b50e2cb4-55b2-4aed-9fa5-f2461570a00f,42.6420195891122,-71.3035823872835
8704,572 Kessler Port,,Lynn,,,Essex County,FI,b518d29e-412c-454b-99e9-5c5f92a91d92,42.4358298897952,-70.9476035157023
8705,564 Block Crossing Apt 26,,Amherst,,,Hampshire County,FI,b51cf422-9646-44fe-bd1b-2ff6770533e0,42.3463481302695,-72.4593191846282
8706,410 Abernathy Drive,,Revere,,,Suffolk County,FI,b526e2c7-9435-4c7c-a933-743a8de51004,42.427567011336,-71.0316265392017
8707,588 Schamberger Way Unit 7,,Northampton,,,Hampshire County,FI,b5270a5c-60cd-4308-a25f-505db1362664,42.3119710715262,-72.6639557220719
8708,341 Ward Parade,,Lowell,,1854,Middlesex County,FI,b5272723-6816-4cb8-b31f-a769b03c93a2,42.6562552403192,-71.3243385527773
8709,1076 Hoeger Crossroad,,Holyoke,,1040,Hampden County,FI,b5369bd3-8150-4c57-9260-41ddec5da0a3,42.1813615967455,-72.6386964821899
8710,968 Donnelly Grove,,Marshfield,,,Plymouth County,FI,b5371b3f-be18-444b-a22c-0a4fa5c0b782,42.1057711106239,-70.734474347602
8711,197 Wisozk Bridge,,Boston,,2210,Suffolk County,FI,b5396af5-0bdf-4cb9-a102-72bf4e66f084,42.3598508045837,-71.0432846624791
8712,1081 Bahringer Ramp Suite 5,,Framingham,,1701,Middlesex County,FI,b53b35cc-3389-46a9-9a30-8835377ec168,42.2329141298477,-71.4626693692446
8713,528 Schuppe Mall Unit 72,,Boston,,2119,Suffolk County,FI,b53b4002-dd37-465f-ab3c-35414c19ce5f,42.377603879021,-71.0302087252986
8714,902 Bernhard Rapid,,North Reading,,,Middlesex County,FI,b53ba5a1-82f7-4c9e-8b36-e20bd5696fd8,42.6074346570652,-71.0980521383216
8715,1059 Walsh Gardens,,Walpole,,,Norfolk County,FI,b5407183-447e-411f-9e14-0abed0240ad8,42.1308624737208,-71.2702695664361
8716,997 Grimes Well,,Boston,,2121,Suffolk County,FI,b54597d1-1d92-4e45-9ab5-fb370ab41b19,42.4032717097759,-71.0048458233506
8717,142 Donnelly Highlands,,Belmont,,,Middlesex County,FI,b546d5d0-d5ff-4727-bccf-250d9eda32e4,42.3628081028585,-71.127190183071
8718,624 Purdy Underpass,,Revere,,2151,Suffolk County,FI,b549f2ad-d588-479b-b43a-b8794cb1ef96,42.4616386147831,-70.982991123895
8719,352 Johnston Rest Suite 71,,Arlington,,2476,Middlesex County,FI,b54a844a-3a59-4742-a853-922dccea8b9f,42.4270118072236,-71.1903108273768
8720,593 Halvorson Divide Apt 49,,Salem,,1970,Essex County,FI,b55c616d-adc4-478b-a983-2d334c0ed5bf,42.4386714999875,-70.9237534277444
8721,1003 Gutmann Neck,,Quincy,,2169,Norfolk County,FI,b55c9fd7-c070-4a99-ac75-6e58a08a806b,42.3096368653125,-71.0212673810873
8722,237 Leffler Trail Unit 66,,Worcester,,1608,Worcester County,FI,b566abea-7217-4687-aedd-55a38134b07c,42.24970089782,-71.8442830940887
8723,531 Parker Meadow Suite 48,,Methuen,,1841,Essex County,FI,b56b658b-128f-43bd-9eef-41df005344ee,42.7465765075259,-71.1745429993025
8724,579 Langworth Hollow Unit 26,,Watertown,,,Middlesex County,FI,b56e9b63-b155-48a0-ac7f-fffcdde769be,42.4020418465806,-71.163963922664
8725,571 Bergnaum Knoll,,Medfield,,,Norfolk County,FI,b56f4758-1568-42a2-a87e-f147dd78aedb,42.1857668751446,-71.3145785743073
8726,711 Howe Track,,Chicopee,,,Hampden County,FI,b574da63-8714-4173-b614-183f0e89aeda,42.2045857602515,-72.6196537551607
8727,236 Stokes Frontage road Apt 78,,Arlington,,,Middlesex County,FI,b58052a5-9110-428c-9f61-b28a8a90d0df,42.4139322132719,-71.1949715290184
8728,500 Bode Tunnel,,Duxbury,,2332,Plymouth County,FI,b58b6a76-71fb-4eb2-a3c4-9d9cb8a452a4,42.0608072985659,-70.6657860929572
8729,999 Shields Course,,Worcester,,1606,Worcester County,FI,b58da37f-46f1-4075-863c-7da9e9b766df,42.2318803698463,-71.8866932496917
8730,871 Klocko Path Unit 18,,Canton,,,Norfolk County,FI,b58dd59e-a88e-4a84-a10a-52a1dd586bfa,42.1472254020927,-71.0764846257759
8731,353 Feest Mews Apt 69,,Paxton,,,Worcester County,FI,b59290bc-f114-4fb3-b69b-56beda44d3d6,42.3353779900898,-71.9465390821705
8732,882 Bahringer Forge Apt 6,,Fall River,,2721,Bristol County,FI,b594fa3d-d560-4d97-a8c4-bca6ba3628f7,41.7266900699644,-71.1253515458841
8733,247 Baumbach Highlands,,Easton,,,Bristol County,FI,b59721c2-3c75-42c0-9f0b-68d992287b1d,41.9926041188384,-71.0829026757926
8734,378 Tromp Harbor,,Attleboro,,2703,Bristol County,FI,b597af72-cccc-4044-9bc6-8c1b36cd0f77,41.9160729658213,-71.3832998790712
8735,876 Yost Meadow Unit 73,,Boston,,2115,Suffolk County,FI,b5982a08-a7e0-434e-9d96-ada0a438a91e,42.304766150551,-71.143868800035
8736,926 Bogisich Frontage road,,Stoneham,,,Middlesex County,FI,b5984a55-21f7-42e4-b80f-cdbe35c78d85,42.430243977419,-71.0581804151755
8737,541 Gaylord Camp,,Chicopee,,,Hampden County,FI,b5a2136b-a765-45cd-a9b9-bb4db747fdf3,42.179033962516,-72.5715830252504
8738,707 Volkman Orchard,,Ludlow,,,Hampden County,FI,b5b5694e-7ba2-4a2e-a988-6bc794df3b62,42.1790890384545,-72.5014117772628
8739,220 Brakus Frontage road,,Burlington,,1730,Middlesex County,FI,b5ba96ab-50b3-4932-a61f-9c787d41d920,42.5024460698861,-71.3219713275715
8740,244 Lakin Ferry,,Wayland,,,Middlesex County,FI,b5bd52db-2734-47b2-8bdb-737530cef3f2,42.3894314201358,-71.3213618485026
8741,721 Friesen Common Unit 22,,Wellesley,,2457,Norfolk County,FI,b5c205eb-3267-4b9c-a926-ec4e6c941133,42.2484476559554,-71.3419622882757
8742,822 Konopelski Passage Apt 52,,Cambridge,,2141,Middlesex County,FI,b5c40495-bad7-40fd-8a63-e7646f87ddec,42.34993126373,-71.1590943970917
8743,1051 McCullough Union,,Pittsfield,,,Berkshire County,FI,b5c5449b-e99f-45b7-af0a-4de4161d136e,42.4796676113598,-73.3100309497851
8744,858 Bergnaum Overpass Suite 97,,Belmont,,2472,Middlesex County,FI,b5c89aba-2939-4dfc-bac6-c74cf6cf41b1,42.4061993977346,-71.1358981643455
8745,247 Runolfsson Trafficway,,Worcester,,1606,Worcester County,FI,b5cd1f85-256f-484c-b3eb-0e6f5a6e9c69,42.2387673244689,-71.820010655537
8746,553 Pouros Center,,Boston,,2130,Suffolk County,FI,b5cddf49-ae69-461b-b8cf-497b6fe12a7a,42.385636642708,-71.0770782616004
8747,925 Prosacco Ville,,Marblehead,,,Essex County,FI,b5dae3e7-5faa-4557-8556-955f2773c5ce,42.4708707339887,-70.8167168763279
8748,971 West Branch,,Reading,,,Middlesex County,FI,b5daedad-5692-4b36-ac2d-01d2ebaa0535,42.5732743442746,-71.1426521418002
8749,589 McDermott Center Apt 33,,Framingham,,,Middlesex County,FI,b5de1a11-b336-4e3d-aa9a-b22dcc7e74f9,42.2758918029287,-71.4020808560324
8750,199 Sipes Plaza,,Agawam,,,Hampden County,FI,b5e09e74-af10-4462-a885-a3b1e0e4c34e,42.0962935459136,-72.627809973148
8751,233 Gleichner Grove,,Wellesley,,2457,Norfolk County,FI,b5e82f5d-dec1-4528-83d5-0af983afc2ee,42.3388378827217,-71.2346738712573
8752,478 Botsford Divide Suite 20,,West Springfield,,,Hampden County,FI,b5f4be89-6a66-40f1-825e-a31e44cc44ea,42.1210576266467,-72.6295588712808
8753,136 Jakubowski Road,,Pittsfield,,,Berkshire County,FI,b5f5ce0d-73a5-49aa-b52b-ba05f7471f30,42.4865257692817,-73.2204050284464
8754,1013 Hilll Bridge Apt 7,,Fitchburg,,1420,Worcester County,FI,b5f605f1-fd28-4591-aee3-e99f18f99123,42.5692107680187,-71.7731345488643
8755,801 Waters Viaduct,,Boston,,,Suffolk County,FI,b5f98731-a9ef-4f61-9c78-a249ffe2923b,42.3194999200079,-71.1721664137208
8756,194 Tillman Plaza,,Franklin,,2038,Norfolk County,FI,b5fa21cc-5865-43bb-990b-42297f138e66,42.0551328007697,-71.3827137829889
8757,473 Heller Extension,,Lenox,,,Berkshire County,FI,b5fd089b-ec94-4c2f-95ae-96c9f89b4cd9,42.399296213408,-73.2325708902919
8758,269 Morar Ferry Suite 95,,Quincy,,2170,Norfolk County,FI,b6020d6d-5e6f-4f9c-b35c-3ff52d9ff1e2,42.2434134819624,-71.129102195054
8759,428 Ebert Plaza,,Townsend,,,Middlesex County,FI,b605a0e7-7b0d-461f-8eec-6b5476c8bc1c,42.6603856736097,-71.6915463799748
8760,581 Champlin Knoll Unit 67,,Peabody,,1960,Essex County,FI,b60b286a-f60d-4b41-9426-dea09967073e,42.5469049963533,-70.940154865818
8761,134 Heathcote Corner,,Amherst,,,Hampshire County,FI,b610c35b-1d52-4181-a75c-0776e07d8c75,42.3740874360055,-72.4691382428217
8762,408 Wisozk Lock,,Randolph,,,Norfolk County,FI,b616fdee-9c54-42d5-a6e5-51f90b085244,42.1951532742501,-71.0653811246813
8763,670 Bosco Passage Apt 69,,Natick,,,Middlesex County,FI,b6201050-80a1-444a-8afe-ac026e101f52,42.2644128734408,-71.3171417411372
8764,636 Greenfelder Rapid Suite 98,,Falmouth,,,Barnstable County,FI,b62564cd-0489-480f-b399-2cec2ba46080,41.5351696573273,-70.6400681723981
8765,710 Stanton Annex Suite 92,,Somerville,,2144,Middlesex County,FI,b6468735-7c49-4735-abbb-a071f29f39b3,42.4259687542781,-71.1457848690156
8766,790 Cruickshank Harbor Suite 72,,Medford,,2145,Middlesex County,FI,b64c1a5d-58ec-48e6-b017-a0f48744d5c4,42.4176031329362,-71.0745813420892
8767,897 Macejkovic Center Suite 39,,Falmouth,,,Barnstable County,FI,b64f9008-b784-4fb3-8747-5693e28bdce8,41.5555414697084,-70.5993065625103
8768,150 Hirthe Mall,,Framingham,,,Middlesex County,FI,b6515d56-5f85-4200-9cda-c18a57a77fa1,42.3247308930517,-71.4349707690973
8769,872 O'Keefe Estate,,North Andover,,,Essex County,FI,b655a1be-2e9f-4b4e-8587-a81eb1f87a88,42.6462400361344,-71.0450267586581
8770,425 Fay Neck Apt 22,,Shutesbury,,,Franklin County,FI,b65ba46f-efb9-49c6-9c47-fb8b2a6f8802,42.488381023158,-72.3681125818974
8771,594 Lubowitz Meadow,,Boston,,2132,Suffolk County,FI,b666b725-25f7-48f8-a5a2-14d164544a96,42.3743166594694,-71.0447745002597
8772,879 Ferry Corner,,Boston,,2210,Suffolk County,FI,b66bc8d4-aa05-420c-862b-3c58f4599bf0,42.3431639266914,-71.055132917334
8773,575 Pacocha Camp,,New Bedford,,2748,Bristol County,FI,b66e5571-ba9a-4b72-afa5-8e80538f29c8,41.6315894215503,-71.0505107012077
8774,340 O'Kon Annex Suite 76,,Deerfield,,1342,Franklin County,FI,b66f28c9-b4c5-41a8-b815-ccac336dde39,42.5444007549113,-72.582978183187
8775,895 Sawayn Skyway,,Westborough,,1581,Worcester County,FI,b675f1c0-f1b3-453d-9273-188a82558289,42.2990026061376,-71.6492937162354
8776,759 Wiegand Approach Unit 29,,Somerville,,2143,Middlesex County,FI,b678b1d8-85a3-437d-b0f9-3d8efb0a38e1,42.4281183305016,-71.0852885866378
8777,289 Christiansen Park Suite 88,,Canton,,,Norfolk County,FI,b67b01d8-2680-42f5-b3e7-3edf47a41035,42.1768834652581,-71.1165419694064
8778,279 Hackett Manor,,Ipswich,,,Essex County,FI,b680ac90-1aba-42b3-97e8-664773221759,42.6562562530112,-70.8625236279157
8779,794 Rohan Wall Suite 54,,Westford,,,Middlesex County,FI,b681da82-73fe-4d70-be28-ad4190a7e963,42.6300055481685,-71.4239384844964
8780,673 Hane Overpass,,Dedham,,,Norfolk County,FI,b6871ce0-0683-4084-a6f5-ec7172c47da4,42.2149937161203,-71.1925973657147
8781,724 Ritchie Estate Suite 13,,Boston,,2115,Suffolk County,FI,b68b1277-767b-42a9-870a-5e973e395feb,42.3624905482947,-71.0543557566842
8782,568 Tremblay Lock,,Everett,,,Middlesex County,FI,b68e74f9-6fdb-4fd4-baa6-7a92ff5ed6b2,42.4760120182826,-71.0839512381506
8783,979 Carter Port,,Belmont,,2138,Middlesex County,FI,b69485d3-4545-410e-bbe0-970b4e17255f,42.4273009332624,-71.1596197740235
8784,1056 Crist Junction,,Boston,,2152,Suffolk County,FI,b69575d6-7ad0-4980-9924-08c5b991cc16,42.3209287000064,-71.0574543168001
8785,623 O'Reilly Street Apt 71,,Somerville,,2140,Middlesex County,FI,b699dee7-e73f-44d0-b4ab-79d4261e9eb1,42.3961252687939,-71.1503212759832
8786,140 Herzog Meadow,,Needham,,,Norfolk County,FI,b69f2437-db10-4dab-8750-57d94c61ca19,42.2585273195248,-71.1938026983653
8787,550 Prohaska Tunnel,,Amherst,,,Hampshire County,FI,b69f37bf-b904-4521-a4e6-280289e25354,42.3454196907842,-72.4990216340302
8788,843 Walsh Knoll Unit 75,,North Brookfield,,,Worcester County,FI,b6a286f6-5da0-4367-a9b5-601dbbf2c7b2,42.2982608144419,-72.0667238086024
8789,886 Bailey Alley,,Peabody,,,Essex County,FI,b6a5e16c-ca0a-46ac-926b-a9f0db7d6805,42.4919004219534,-70.9761145692274
8790,980 Jones Key,,Quincy,,2186,Norfolk County,FI,b6a7103a-f332-43a1-b01b-2fef7a75197b,42.3050471871218,-71.0304604689817
8791,868 D'Amore Light,,Easton,,,Bristol County,FI,b6a9110c-f8a4-4f22-a695-a9d712694e28,42.0298578732134,-71.1097239038301
8792,690 Welch Port,,Wellesley,,2482,Norfolk County,FI,b6abfa6c-c826-4fc3-b475-bff6aed13e1d,42.3108093933771,-71.3327075549786
8793,302 Feeney Station Apt 90,,Sutton,,,Worcester County,FI,b6b1bd95-8f81-408f-9f2d-8e5b7d50e8f9,42.1045145334878,-71.7530927844194
8794,776 McLaughlin Grove,,Winchester,,,Middlesex County,FI,b6bdb3ec-d34b-413d-b3e9-45c6862c6adb,42.4092836327327,-71.1562324268268
8795,1064 Gutmann Overpass Unit 65,,Plymouth,,,Plymouth County,FI,b6c3506a-0530-41ba-b592-ca167685414c,41.8546985492774,-70.6138946172521
8796,846 Roob Rest,,Newburyport,,1950,Essex County,FI,b6c879d3-33da-43f5-a684-ff729e378c5b,42.8317043534739,-70.8841740608138
8797,221 Stehr Brook,,Boston,,2151,Suffolk County,FI,b6c93f51-a880-48d7-ab15-d6fc6afccb48,42.2783539191942,-71.1358245504643
8798,750 Heaney Key,,Southborough,,,Worcester County,FI,b6cc9146-a479-409e-8f3f-dbbd000846d2,42.2887195638534,-71.5073706391021
8799,1084 Emard Extension Apt 0,,Bernardston,,,Franklin County,FI,b6d3ddb7-56cd-47ea-8b68-44df90fd0897,42.6765943461833,-72.5669766263023
8800,220 Gerlach Landing,,Abington,,,Plymouth County,FI,b6d501d3-4082-4c48-913c-fcaedaae965a,42.0731788420615,-70.9433491847904
8801,881 Durgan Branch Apt 46,,Boston,,2109,Suffolk County,FI,b6e3c685-6af5-4a4d-b10e-6ce48382eae5,42.3561962541703,-71.0599182644736
8802,578 Streich Run,,Boston,,2118,Suffolk County,FI,b6e723ba-d1a0-43fc-a226-270aadc48402,42.3595156793862,-71.0825189889341
8803,841 Barton Burg Apt 96,,Boston,,2132,Suffolk County,FI,b6e79502-fb76-4cd0-ab40-7f19bceb72fc,42.3041532113997,-71.0647678066501
8804,155 Corkery Viaduct,,Weymouth,,2191,Norfolk County,FI,b6eaa4b9-02be-48b3-80de-c93ba8d36b48,42.1714456611128,-70.9306921568397
8805,991 Johnston Street Unit 53,,Boston,,2122,Suffolk County,FI,b6f07d70-2958-49ca-8e24-a77277f43ee5,42.3491100833066,-71.1107086718375
8806,418 Miller Ferry,,Framingham,,1701,Middlesex County,FI,b6f08c6a-9b79-45c2-9506-7d9c61595aad,42.2596138314472,-71.4119851054535
8807,880 Kohler Ville Apt 38,,Hudson,,1749,Middlesex County,FI,b6f38bfe-811a-4669-81f6-1b25e0efbff1,42.3584242932642,-71.5516024685357
8808,667 Toy Park,,Quincy,,2186,Norfolk County,FI,b6f52456-d6c1-4290-b991-2ad20bb302f6,42.2988205413502,-71.0628046294805
8809,731 Conn Byway Unit 47,,Oak Bluffs,,,Dukes County,FI,b6f682ef-2eb2-4062-9e45-fc28200d42db,41.4269845172077,-70.5106244260667
8810,231 Collins Byway Unit 54,,Leominster,,1420,Worcester County,FI,b6f722c8-b3d6-4eeb-bc94-88a493390c95,42.551130641878,-71.7939563457859
8811,384 Moore Lane,,Oxford,,,Worcester County,FI,b6f923eb-dfd6-4f45-a5f4-66348b55ce9f,42.1237177100138,-71.8247401133693
8812,376 Ryan Haven Unit 28,,Lowell,,,Middlesex County,FI,b6fafabb-5ee3-4c34-827f-0a959ad34fe1,42.6736344724922,-71.3097232951057
8813,899 Farrell Underpass Unit 84,,Arlington,,2474,Middlesex County,FI,b6ff7bb1-df86-44b2-850d-4359f6705567,42.4331383562868,-71.2134677066576
8814,744 Ratke Light,,Fitchburg,,,Worcester County,FI,b705fbcc-9cca-4774-8808-8219f74bab88,42.6466860059567,-71.7747227652953
8815,677 Harvey Mall,,Sutton,,,Worcester County,FI,b70738b1-a5cc-4dbc-a497-a182501fc31d,42.1506953498529,-71.7065333744912
8816,899 Littel Well Suite 55,,Groton,,1450,Middlesex County,FI,b70c250f-f6d1-45e8-a3c2-32cfa9c67ddc,42.5738269668446,-71.6001647659126
8817,169 Toy View Suite 1,,Everett,,2149,Middlesex County,FI,b719c83d-38a0-4718-ac97-2bf56f47d631,42.4207725949078,-71.0125727424293
8818,427 Beer Trafficway Unit 44,,Newton,,2464,Middlesex County,FI,b71cb97f-b5bb-444a-9712-d77d503da8f6,42.3553925295525,-71.1940363745945
8819,438 Fritsch Green,,Hamilton,,,Essex County,FI,b72414fc-758c-4e0c-80ea-a303737f8960,42.5934595118283,-70.8114336411532
8820,159 Jerde Ferry Unit 10,,Westford,,,Middlesex County,FI,b7265d99-3355-4bd4-8691-4bc9a5e97fcc,42.620181379604,-71.4565572976354
8821,182 Miller Green Suite 8,,Westfield,,1085,Hampden County,FI,b728c2ef-9c8f-4d54-8421-94d8794929c9,42.0951406597733,-72.7703912031976
8822,497 Oberbrunner Spur,,Plymouth,,2360,Plymouth County,FI,b72c02dc-f004-4c6a-b999-9ba373be10a2,41.8547883363059,-70.6484467623231
8823,827 Brakus Wynd,,Clinton,,,Worcester County,FI,b73239d3-3e91-4457-82fa-6fb531e6e36f,42.3770087355134,-71.6487588381196
8824,979 Kerluke Branch,,Haverhill,,1830,Essex County,FI,b733015e-0da7-4cee-ba08-5cfbfbb39fee,42.7985886741296,-71.0356017947753
8825,1082 VonRueden Fork Unit 11,,Arlington,,,Middlesex County,FI,b737ad02-6582-4f6d-bb31-6444a74d8990,42.4356135289781,-71.1420916317013
8826,207 Nader Gardens,,Pittsfield,,,Berkshire County,FI,b73cb068-333f-4325-a7a4-99aac27771a2,42.4547818320463,-73.2251386425747
8827,517 Wiza Rue Suite 15,,Brookline,,2445,Norfolk County,FI,b74c0ac8-d167-4baf-ab15-0d3fd7c7d818,42.2975946164769,-71.1114637168832
8828,528 Ondricka Mall,,Boston,,2215,Suffolk County,FI,b74d7b23-14ca-4614-87dc-bb6772b6f335,42.3009458715731,-71.079803364665
8829,523 Schultz Pathway Suite 45,,Huntington,,,Hampshire County,FI,b74e0391-368f-458c-98a9-2ae83813277e,42.318236409392,-72.8335370357403
8830,677 Cartwright Center Unit 28,,Falmouth,,,Barnstable County,FI,b7504e47-e6db-4277-b5a9-93a1c22adea7,41.5624108182727,-70.6055441112493
8831,601 Ebert Trailer Unit 4,,Oxford,,,Worcester County,FI,b750a311-4fb6-4425-9f9b-54165fa7ea94,42.1557394672483,-71.8385539318934
8832,188 Gusikowski Route Apt 86,,Boston,,2124,Suffolk County,FI,b7571b58-f33a-408f-8ee8-0e1a215d4962,42.4220823581844,-71.0176628355042
8833,386 Durgan Track,,Clinton,,,Worcester County,FI,b7608792-5fea-4b37-a609-3baff7c80613,42.3756322708662,-71.6724204064566
8834,225 Reinger Passage,,Springfield,,1109,Hampden County,FI,b7665bb3-cf31-4e14-8c7c-9bc10ea803fc,42.1364559593087,-72.4938702550401
8835,876 Wolf Club Suite 34,,Peabody,,1940,Essex County,FI,b76e8de5-5f40-4ec5-90b4-923cb3022224,42.5292893817671,-70.9939193510445
8836,618 Hirthe Hollow,,Boston,,2113,Suffolk County,FI,b7711b4d-d122-4a10-a701-8b9eb3254fed,42.3667803885775,-71.0841986160776
8837,1016 Littel Village Apt 34,,Natick,,,Middlesex County,FI,b77226d7-1eb5-4a85-83b3-7a1616ed5042,42.2448609837146,-71.368059625983
8838,531 Witting Lodge,,Attleboro,,2703,Bristol County,FI,b772d238-ac35-46af-8b38-dcb4d3e5b5be,41.9269512536137,-71.3164242067293
8839,602 Wolff Mission,,Northbridge,,,Worcester County,FI,b7732874-0676-43f9-9eba-12c63f153473,42.1305923200523,-71.6486567985416
8840,296 Zboncak Wall,,Pittsfield,,1201,Berkshire County,FI,b77cac6f-181b-426a-bcb2-754710c09ae2,42.4025267313449,-73.2316384373254
8841,409 Hansen Forge,,Huntington,,1050,Hampshire County,FI,b77ea344-86c4-4fe0-8b7d-e124bcaa75cc,42.3156266405426,-72.8501887963501
8842,561 Bednar Branch,,Bedford,,1730,Middlesex County,FI,b78c5148-8289-434e-9174-2eb38c90fc40,42.5373705026367,-71.2798784228753
8843,943 Monahan Plaza Suite 43,,Templeton,,,Worcester County,FI,b78f3ba4-91a5-44a7-b5aa-3f80b87eb0f1,42.5138019083992,-72.1023475002698
8844,357 Runte Frontage road Apt 0,,Gardner,,,Worcester County,FI,b7941eb5-5e0e-48ff-be8f-f16b39d63adf,42.5949782444967,-72.0248452542096
8845,606 Borer Run Apt 98,,Conway,,,Franklin County,FI,b79572c7-b4ff-482c-a5d0-92bacae027a1,42.4988072443851,-72.6985189427456
8846,707 Runolfsson Trace,,Palmer,,1080,Hampden County,FI,b795a46b-c254-46ec-ac11-c99c5cba57ff,42.099975153654,-72.3520087892297
8847,751 Murphy Extension Apt 81,,Boston,,2151,Suffolk County,FI,b7977bbd-51d9-4e4c-b867-32b0ffb3c559,42.3608510884754,-71.0018105984542
8848,504 Dooley Manor,,Braintree,,2184,Norfolk County,FI,b7995b09-6935-4e12-b722-38d25fec6a85,42.1663062065029,-71.0081283042953
8849,338 O'Kon Highlands,,North Andover,,,Essex County,FI,b79a6690-337f-4a8d-8a9d-e6af383dd77e,42.6776000172584,-71.0794595610936
8850,879 Towne Row Unit 90,,Chelsea,,,Suffolk County,FI,b79f8ba7-900b-4652-b7b4-2be631aee5e2,42.3821784097976,-71.0036102828498
8851,306 Trantow Lane,,Fitchburg,,1420,Worcester County,FI,b7a52470-3021-4620-936e-7f24e3ed65bf,42.6138097297435,-71.8383769815729
8852,651 Dietrich Neck,,Princeton,,,Worcester County,FI,b7b77dee-9fbb-47a0-984b-47abc361868b,42.4791840074363,-71.9070567134199
8853,976 Nicolas Run,,Northborough,,1532,Worcester County,FI,b7c1aa24-c147-4a02-a8b9-65e8d911aa9c,42.3648160889438,-71.6786774909059
8854,132 Tillman Gardens,,Charlton,,,Worcester County,FI,b7c1c505-2022-43a0-8134-88417140a336,42.1025878424297,-71.9212640398196
8855,425 O'Connell Glen Apt 86,,Fitchburg,,,Worcester County,FI,b7c377e5-4bb9-4f89-8916-6ab1ccbf1010,42.6293023143635,-71.8123573885295
8856,607 Heidenreich Loaf Apt 42,,Beverly,,1915,Essex County,FI,b7c4976f-bf1d-4ffa-9e96-79fc6bbf7e0c,42.5795243896506,-70.8180898941309
8857,750 Langosh Branch Suite 28,,Spencer,,,Worcester County,FI,b7c4f832-b0c2-462e-9313-bda441d4e908,42.2095464810937,-71.9718226785865
8858,132 Wuckert Lock Unit 54,,Fitchburg,,1420,Worcester County,FI,b7c67938-4c1a-451b-8b52-04b123e81889,42.6285492739792,-71.8202719375298
8859,735 Bashirian Underpass,,Norwood,,2090,Norfolk County,FI,b7c6a94e-d105-4d56-8bd6-e25000950353,42.2332783849257,-71.1595355901784
8860,411 Wisoky Fort,,Whitman,,,Plymouth County,FI,b7c757e8-b26d-4d64-87b2-a8fb0e3246cd,42.0732650831479,-70.9724558239662
8861,113 Donnelly Green,,Boston,,2215,Suffolk County,FI,b7d8d2a8-af48-4289-aff0-edeee34c8c3c,42.3350345950342,-71.0396095754573
